[26-Mar-2018 21:27:47 UTC] PHP Notice:  Undefined index: foodname in /home/ubuntu/workspace/projects/project_1/functions.php on line 61
[26-Mar-2018 21:27:47 UTC] PHP Notice:  Undefined index: foodname in /home/ubuntu/workspace/projects/project_1/functions.php on line 61
[26-Mar-2018 21:29:00 UTC] PHP Notice:  A session had already been started - ignoring session_start() in /home/ubuntu/workspace/projects/project_1/functions.php on line 2
[26-Mar-2018 21:29:00 UTC] PHP Notice:  Undefined index: sort in /home/ubuntu/workspace/projects/project_1/index.php on line 11
[26-Mar-2018 21:29:02 UTC] PHP Notice:  A session had already been started - ignoring session_start() in /home/ubuntu/workspace/projects/project_1/functions.php on line 2
[26-Mar-2018 21:29:02 UTC] PHP Notice:  Use of undefined constant foodname - assumed 'foodname' in /home/ubuntu/workspace/projects/project_1/functions.php on line 61
[26-Mar-2018 21:29:02 UTC] PHP Notice:  Undefined index: foodname in /home/ubuntu/workspace/projects/project_1/functions.php on line 61
[26-Mar-2018 21:29:02 UTC] PHP Notice:  Use of undefined constant foodname - assumed 'foodname' in /home/ubuntu/workspace/projects/project_1/functions.php on line 61
[26-Mar-2018 21:29:02 UTC] PHP Notice:  Undefined index: foodname in /home/ubuntu/workspace/projects/project_1/functions.php on line 61
[26-Mar-2018 21:29:02 UTC] PHP Notice:  Use of undefined constant foodname - assumed 'foodname' in /home/ubuntu/workspace/projects/project_1/functions.php on line 61
[26-Mar-2018 21:29:02 UTC] PHP Notice:  Undefined index: foodname in /home/ubuntu/workspace/projects/project_1/functions.php on line 61
[26-Mar-2018 21:29:02 UTC] PHP Notice:  Use of undefined constant foodname - assumed 'foodname' in /home/ubuntu/workspace/projects/project_1/functions.php on line 61
[26-Mar-2018 21:29:02 UTC] PHP Notice:  Undefined index: foodname in /home/ubuntu/workspace/projects/project_1/functions.php on line 61
[26-Mar-2018 21:29:02 UTC] PHP Notice:  Use of undefined constant foodname - assumed 'foodname' in /home/ubuntu/workspace/projects/project_1/functions.php on line 61
[26-Mar-2018 21:29:02 UTC] PHP Notice:  Undefined index: foodname in /home/ubuntu/workspace/projects/project_1/functions.php on line 61
[26-Mar-2018 21:29:02 UTC] PHP Notice:  Use of undefined constant foodname - assumed 'foodname' in /home/ubuntu/workspace/projects/project_1/functions.php on line 61
